sido,sigungu,cityGubun,marketType,userType,ageGroup,gender,dtYearMonth,userCount,useCount,useCost
제주도,서귀포시,읍면,유흥,내국인관광객,40대,여,201812,40,51,4916950
제주도,서귀포시,읍면,유흥,내국인관광객,40대,남,201812,132,183,26718100
제주도,서귀포시,읍면,유흥,내국인관광객,30대,여,201812,38,43,2882900
제주도,서귀포시,읍면,유흥,내국인관광객,30대,남,201812,85,121,12365400
제주도,서귀포시,읍면,유흥,내국인관광객,20대미만,남,201812,1,1,200000
제주도,서귀포시,읍면,유흥,내국인관광객,20대,여,201812,48,55,3783800
제주도,서귀포시,읍면,유흥,내국인관광객,20대,남,201812,52,64,2699800
제주도,서귀포시,읍면,식음료,제주도민,60대이상,여,201812,986,1926,79000423
제주도,서귀포시,읍면,식음료,제주도민,60대이상,남,201812,2320,5211,242554215
제주도,서귀포시,읍면,식음료,제주도민,50대,여,201812,2032,4370,158871967
제주도,서귀포시,읍면,식음료,제주도민,50대,남,201812,3408,8330,357500718
제주도,서귀포시,읍면,식음료,제주도민,40대,여,201812,2496,6171,179087496
제주도,서귀포시,읍면,식음료,제주도민,40대,남,201812,3699,9136,334151540
제주도,서귀포시,읍면,식음료,제주도민,30대,여,201812,2075,4473,109337832
제주도,서귀포시,읍면,식음료,제주도민,30대,남,201812,2299,5152,146072809
제주도,서귀포시,읍면,식음료,제주도민,20대미만,여,201812,86,258,4359405
제주도,서귀포시,읍면,식음료,제주도민,20대미만,남,201812,104,219,4279200
제주도,서귀포시,읍면,식음료,제주도민,20대,여,201812,1245,2532,57768319
제주도,서귀포시,읍면,식음료,제주도민,20대,남,201812,1311,2844,73010380
제주도,서귀포시,읍면,식음료,내국인관광객,60대이상,여,201812,1409,2127,87291053
제주도,서귀포시,읍면,식음료,내국인관광객,60대이상,남,201812,2345,3479,176581010
제주도,서귀포시,읍면,식음료,내국인관광객,50대,여,201812,3384,4869,201531403
제주도,서귀포시,읍면,식음료,내국인관광객,50대,남,201812,5041,7928,346584389
제주도,서귀포시,읍면,식음료,내국인관광객,40대,여,201812,4718,7379,258070980
제주도,서귀포시,읍면,식음료,내국인관광객,40대,남,201812,6278,10226,381165486
제주도,서귀포시,읍면,식음료,내국인관광객,30대,여,201812,6356,9457,292058067
제주도,서귀포시,읍면,식음료,내국인관광객,30대,남,201812,7074,10940,353643467
제주도,서귀포시,읍면,식음료,내국인관광객,20대미만,여,201812,194,284,5451330
제주도,서귀포시,읍면,식음료,내국인관광객,20대미만,남,201812,150,237,4780450
제주도,서귀포시,읍면,식음료,내국인관광객,20대,여,201812,6503,9245,244571477
제주도,서귀포시,읍면,식음료,내국인관광객,20대,남,201812,4750,7130,188086043
제주도,서귀포시,읍면,숙박,제주도민,60대이상,여,201812,29,34,2439941
제주도,서귀포시,읍면,숙박,제주도민,60대이상,남,201812,63,80,4701850
제주도,서귀포시,읍면,숙박,제주도민,50대,여,201812,77,102,4185050
제주도,서귀포시,읍면,숙박,제주도민,50대,남,201812,128,182,10182200
제주도,서귀포시,읍면,숙박,제주도민,40대,여,201812,212,352,24023687
제주도,서귀포시,읍면,숙박,제주도민,40대,남,201812,277,447,26425062
제주도,서귀포시,읍면,숙박,제주도민,30대,여,201812,234,355,14575555
제주도,서귀포시,읍면,숙박,제주도민,30대,남,201812,187,247,12595342
제주도,서귀포시,읍면,숙박,제주도민,20대미만,여,201812,6,7,86900
제주도,서귀포시,읍면,숙박,제주도민,20대미만,남,201812,3,7,74100
제주도,서귀포시,읍면,숙박,제주도민,20대,여,201812,122,160,4456230
제주도,서귀포시,읍면,숙박,제주도민,20대,남,201812,114,161,5657570
제주도,서귀포시,읍면,숙박,내국인관광객,60대이상,여,201812,209,264,16299300
제주도,서귀포시,읍면,숙박,내국인관광객,60대이상,남,201812,321,412,29124803
제주도,서귀포시,읍면,숙박,내국인관광객,50대,여,201812,600,744,36573517
제주도,서귀포시,읍면,숙박,내국인관광객,50대,남,201812,736,996,74464508
제주도,서귀포시,읍면,숙박,내국인관광객,40대,여,201812,903,1250,76175753
제주도,서귀포시,읍면,숙박,내국인관광객,40대,남,201812,969,1412,98305015
제주도,서귀포시,읍면,숙박,내국인관광객,30대,여,201812,1193,1544,75026835
제주도,서귀포시,읍면,숙박,내국인관광객,30대,남,201812,1116,1475,83224178
제주도,서귀포시,읍면,숙박,내국인관광객,20대미만,여,201812,33,39,761662
제주도,서귀포시,읍면,숙박,내국인관광객,20대미만,남,201812,19,26,472200
제주도,서귀포시,읍면,숙박,내국인관광객,20대,여,201812,1162,1384,40486021
제주도,서귀포시,읍면,숙박,내국인관광객,20대,남,201812,639,737,24850941
제주도,서귀포시,읍면,쇼핑,제주도민,60대이상,여,201812,1018,3802,143623875
제주도,서귀포시,읍면,쇼핑,제주도민,60대이상,남,201812,1865,6828,172979114
제주도,서귀포시,읍면,쇼핑,제주도민,50대,여,201812,1930,7797,221978244
제주도,서귀포시,읍면,쇼핑,제주도민,50대,남,201812,3208,12455,262278029
제주도,서귀포시,읍면,쇼핑,제주도민,40대,여,201812,2327,9527,195082056
제주도,서귀포시,읍면,쇼핑,제주도민,40대,남,201812,4231,16111,273983074
제주도,서귀포시,읍면,쇼핑,제주도민,30대,여,201812,1877,6734,109519543
제주도,서귀포시,읍면,쇼핑,제주도민,30대,남,201812,3088,11043,144087712
제주도,서귀포시,읍면,쇼핑,제주도민,20대미만,여,201812,93,427,2633890
제주도,서귀포시,읍면,쇼핑,제주도민,20대미만,남,201812,141,614,3328294
제주도,서귀포시,읍면,쇼핑,제주도민,20대,여,201812,1091,4428,40826737
제주도,서귀포시,읍면,쇼핑,제주도민,20대,남,201812,1882,8289,78588174
제주도,서귀포시,읍면,쇼핑,내국인관광객,60대이상,여,201812,821,1950,40171624
제주도,서귀포시,읍면,쇼핑,내국인관광객,60대이상,남,201812,1344,3070,56524830
제주도,서귀포시,읍면,쇼핑,내국인관광객,50대,여,201812,1866,4365,89458586
제주도,서귀포시,읍면,쇼핑,내국인관광객,50대,남,201812,3148,7599,122020390
제주도,서귀포시,읍면,쇼핑,내국인관광객,40대,여,201812,2812,6109,98634412
제주도,서귀포시,읍면,쇼핑,내국인관광객,40대,남,201812,4814,11382,158515566
제주도,서귀포시,읍면,쇼핑,내국인관광객,30대,여,201812,3291,6373,88898794
제주도,서귀포시,읍면,쇼핑,내국인관광객,30대,남,201812,5103,10699,128436479
제주도,서귀포시,읍면,쇼핑,내국인관광객,20대미만,여,201812,124,285,1970892
제주도,서귀포시,읍면,쇼핑,내국인관광객,20대미만,남,201812,168,392,3123890
제주도,서귀포시,읍면,쇼핑,내국인관광객,20대,여,201812,3343,6515,63852358
제주도,서귀포시,읍면,쇼핑,내국인관광객,20대,남,201812,3688,8309,78835458
제주도,서귀포시,읍면,소매,제주도민,60대이상,여,201812,419,800,49575503
제주도,서귀포시,읍면,소매,제주도민,60대이상,남,201812,597,986,65086069
제주도,서귀포시,읍면,소매,제주도민,50대,여,201812,759,1419,84919818
제주도,서귀포시,읍면,소매,제주도민,50대,남,201812,847,1574,109107105
제주도,서귀포시,읍면,소매,제주도민,40대,여,201812,715,1240,52322736
제주도,서귀포시,읍면,소매,제주도민,40대,남,201812,871,1627,82806987
제주도,서귀포시,읍면,소매,제주도민,30대,여,201812,546,1068,41578945
제주도,서귀포시,읍면,소매,제주도민,30대,남,201812,545,948,27689648
제주도,서귀포시,읍면,소매,제주도민,20대미만,여,201812,21,40,328860
제주도,서귀포시,읍면,소매,제주도민,20대미만,남,201812,22,40,616270
제주도,서귀포시,읍면,소매,제주도민,20대,여,201812,222,314,9639160
제주도,서귀포시,읍면,소매,제주도민,20대,남,201812,278,492,11681404
제주도,서귀포시,읍면,소매,내국인관광객,60대이상,여,201812,655,857,80525096
제주도,서귀포시,읍면,소매,내국인관광객,60대이상,남,201812,775,1014,72834494
제주도,서귀포시,읍면,소매,내국인관광객,50대,여,201812,1143,1443,91702166
제주도,서귀포시,읍면,소매,내국인관광객,50대,남,201812,1354,1831,113404037
제주도,서귀포시,읍면,소매,내국인관광객,40대,여,201812,1422,1958,78849640
제주도,서귀포시,읍면,소매,내국인관광객,40대,남,201812,1727,2367,95811462
제주도,서귀포시,읍면,소매,내국인관광객,30대,여,201812,1636,2032,62275128
제주도,서귀포시,읍면,소매,내국인관광객,30대,남,201812,1763,2208,76275815
제주도,서귀포시,읍면,소매,내국인관광객,20대미만,여,201812,32,39,429760
제주도,서귀포시,읍면,소매,내국인관광객,20대미만,남,201812,33,44,697800
제주도,서귀포시,읍면,소매,내국인관광객,20대,여,201812,1299,1554,36839580
제주도,서귀포시,읍면,소매,내국인관광객,20대,남,201812,987,1202,30324255
제주도,서귀포시,읍면,문화/레져,제주도민,60대이상,여,201812,170,234,14858065
제주도,서귀포시,읍면,문화/레져,제주도민,60대이상,남,201812,549,988,69615300
제주도,서귀포시,읍면,문화/레져,제주도민,50대,여,201812,376,494,38310885
제주도,서귀포시,읍면,문화/레져,제주도민,50대,남,201812,831,1167,97247460
제주도,서귀포시,읍면,문화/레져,제주도민,40대,여,201812,541,713,39592357
제주도,서귀포시,읍면,문화/레져,제주도민,40대,남,201812,916,1208,81278375
제주도,서귀포시,읍면,문화/레져,제주도민,30대,여,201812,583,748,26400205
제주도,서귀포시,읍면,문화/레져,제주도민,30대,남,201812,527,645,24751762
제주도,서귀포시,읍면,문화/레져,제주도민,20대미만,여,201812,26,28,380700
제주도,서귀포시,읍면,문화/레져,제주도민,20대미만,남,201812,15,28,462000
제주도,서귀포시,읍면,문화/레져,제주도민,20대,여,201812,281,315,8420941
제주도,서귀포시,읍면,문화/레져,제주도민,20대,남,201812,234,270,7409177
제주도,서귀포시,읍면,문화/레져,내국인관광객,60대이상,여,201812,429,514,30019440
제주도,서귀포시,읍면,문화/레져,내국인관광객,60대이상,남,201812,911,1227,117586532
제주도,서귀포시,읍면,문화/레져,내국인관광객,50대,여,201812,1135,1321,61537045
제주도,서귀포시,읍면,문화/레져,내국인관광객,50대,남,201812,1771,2131,147464717
제주도,서귀포시,읍면,문화/레져,내국인관광객,40대,여,201812,1841,2326,89523796
제주도,서귀포시,읍면,문화/레져,내국인관광객,40대,남,201812,2414,3064,147046634
제주도,서귀포시,읍면,문화/레져,내국인관광객,30대,여,201812,2203,2707,87016542
제주도,서귀포시,읍면,문화/레져,내국인관광객,30대,남,201812,2286,2811,92941956
제주도,서귀포시,읍면,문화/레져,내국인관광객,20대미만,여,201812,72,83,1337000
제주도,서귀포시,읍면,문화/레져,내국인관광객,20대미만,남,201812,43,53,882320
제주도,서귀포시,읍면,문화/레져,내국인관광객,20대,여,201812,1942,2186,50458442
제주도,서귀포시,읍면,문화/레져,내국인관광객,20대,남,201812,1430,1645,38609638
제주도,서귀포시,읍면,교통,제주도민,60대이상,여,201812,856,1537,106580711
제주도,서귀포시,읍면,교통,제주도민,60대이상,남,201812,3746,8795,626198749
제주도,서귀포시,읍면,교통,제주도민,50대,여,201812,1093,2011,138913880
제주도,서귀포시,읍면,교통,제주도민,50대,남,201812,2587,5703,416576985
제주도,서귀포시,읍면,교통,제주도민,40대,여,201812,996,1784,107392284
제주도,서귀포시,읍면,교통,제주도민,40대,남,201812,1954,3956,274579826
제주도,서귀포시,읍면,교통,제주도민,30대,여,201812,660,1061,50762382
제주도,서귀포시,읍면,교통,제주도민,30대,남,201812,963,1647,95922352
제주도,서귀포시,읍면,교통,제주도민,20대미만,여,201812,5,8,214789
제주도,서귀포시,읍면,교통,제주도민,20대미만,남,201812,6,8,293835
제주도,서귀포시,읍면,교통,제주도민,20대,여,201812,258,363,14346852
제주도,서귀포시,읍면,교통,제주도민,20대,남,201812,374,580,25939383
제주도,서귀포시,읍면,교통,내국인관광객,60대이상,여,201812,212,280,15888142
제주도,서귀포시,읍면,교통,내국인관광객,60대이상,남,201812,479,686,34738940
제주도,서귀포시,읍면,교통,내국인관광객,50대,여,201812,474,596,31169157
제주도,서귀포시,읍면,교통,내국인관광객,50대,남,201812,953,1233,58716858
제주도,서귀포시,읍면,교통,내국인관광객,40대,여,201812,553,681,31686545
제주도,서귀포시,읍면,교통,내국인관광객,40대,남,201812,1103,1450,65271544
제주도,서귀포시,읍면,교통,내국인관광객,30대,여,201812,655,774,28163252
제주도,서귀포시,읍면,교통,내국인관광객,30대,남,201812,998,1203,44505574
제주도,서귀포시,읍면,교통,내국인관광객,20대미만,여,201812,2,4,566271
제주도,서귀포시,읍면,교통,내국인관광객,20대미만,남,201812,1,1,50000
제주도,서귀포시,읍면,교통,내국인관광객,20대,여,201812,549,615,19252430
제주도,서귀포시,읍면,교통,내국인관광객,20대,남,201812,624,734,23277579
제주도,서귀포시,도심,유흥,제주도민,60대이상,여,201812,76,94,12915600
